T,R,G,B
6860,0.719515376978,0.879543702214,1.0
6870,0.718096390775,0.878615747457,1.0
6880,0.716684278747,0.877691683273,1.0
6890,0.715278994733,0.876771486633,1.0
6900,0.713880492968,0.875855134687,1.0
6910,0.712488728074,0.874942604758,1.0
6920,0.711103655058,0.874033874342,1.0
6930,0.70972522931,0.873128921105,1.0
6940,0.708353406594,0.872227722882,1.0
6950,0.70698814305,0.871330257678,1.0
6960,0.705629395187,0.870436503661,1.0
6970,0.704277119878,0.869546439167,1.0
6980,0.702931274359,0.868660042691,1.0
6990,0.701591816226,0.867777292894,1.0
7000,0.700258703426,0.866898168594,1.0
7010,0.698931894261,0.866022648769,1.0
7020,0.697611347379,0.865150712554,1.0
7030,0.696297021771,0.864282339239,1.0
7040,0.694988876769,0.863417508269,1.0
7050,0.693686872045,0.862556199242,1.0
7060,0.6923909676,0.861698391908,1.0
7070,0.69110112377,0.860844066165,1.0
7080,0.689817301216,0.859993202062,1.0
7090,0.688539460922,0.859145779795,1.0
7100,0.687267564196,0.858301779705,1.0
7110,0.68600157266,0.857461182279,1.0
7120,0.684741448252,0.856623968147,1.0
7130,0.683487153221,0.855790118081,1.0
7140,0.682238650126,0.854959612994,1.0
7150,0.680995901828,0.854132433938,1.0
7160,0.679758871492,0.853308562105,1.0
7170,0.678527522581,0.852487978822,1.0
7180,0.677301818857,0.851670665554,1.0
7190,0.676081724373,0.8508566039,1.0
7200,0.674867203472,0.850045775592,1.0
7210,0.673658220786,0.849238162493,1.0
7220,0.672454741231,0.848433746601,1.0
7230,0.671256730007,0.84763251004,1.0
7240,0.670064152591,0.846834435065,1.0
7250,0.668876974737,0.846039504059,1.0
7260,0.667695162475,0.84524769953,1.0
7270,0.666518682103,0.844459004111,1.0
7280,0.66534750019,0.843673400563,1.0
7290,0.664181583571,0.842890871766,1.0
7300,0.663020899345,0.842111400724,1.0
7310,0.661865414869,0.841334970563,1.0
7320,0.660715097761,0.840561564527,1.0
7330,0.659569915896,0.839791165981,1.0
7340,0.6584298374,0.839023758406,1.0
7350,0.657294830652,0.838259325403,1.0
7360,0.656164864279,0.837497850685,1.0
7370,0.655039907155,0.836739318082,1.0
7380,0.653919928397,0.835983711539,1.0
7390,0.652804897365,0.835231015112,1.0
7400,0.651694783657,0.83448121297,1.0
7410,0.65058955711,0.833734289392,1.0
7420,0.649489187795,0.832990228768,1.0
7430,0.648393646015,0.832249015598,1.0
7440,0.647302902306,0.831510634488,1.0
7450,0.64621692743,0.830775070152,1.0
7460,0.645135692376,0.830042307411,1.0
7470,0.644059168357,0.829312331192,1.0
7480,0.642987326809,0.828585126525,1.0
7490,0.641920139388,0.827860678543,1.0
7500,0.640857577965,0.827138972485,1.0
7510,0.639799614632,0.826419993689,1.0
7520,0.63874622169,0.825703727595,1.0
7530,0.637697371656,0.824990159743,1.0
7540,0.636653037253,0.824279275772,1.0
7550,0.635613191416,0.823571061421,1.0
7560,0.634577807283,0.822865502526,1.0
7570,0.633546858197,0.822162585018,1.0
7580,0.632520317706,0.821462294926,1.0
7590,0.631498159554,0.820764618375,1.0
7600,0.630480357687,0.820069541582,1.0
7610,0.629466886247,0.819377050859,1.0
7620,0.62845771957,0.81868713261,1.0
7630,0.627452832187,0.817999773334,1.0
7640,0.626452198819,0.817314959617,1.0
7650,0.625455794378,0.81663267814,1.0
7660,0.624463593962,0.815952915669,1.0
7670,0.623475572858,0.815275659064,1.0
7680,0.622491706536,0.81460089527,1.0
7690,0.621511970649,0.813928611321,1.0
7700,0.620536341033,0.813258794337,1.0
7710,0.619564793701,0.812591431525,1.0
7720,0.618597304846,0.811926510178,1.0
7730,0.617633850836,0.811264017673,1.0
7740,0.616674408217,0.81060394147,1.0
7750,0.615718953704,0.809946269115,1.0
7760,0.614767464188,0.809290988234,1.0
7770,0.613819916727,0.808638086538,1.0
7780,0.612876288549,0.807987551816,1.0
7790,0.611936557049,0.807339371941,1.0
7800,0.611000699789,0.806693534864,1.0
7810,0.610068694494,0.806050028615,1.0
7820,0.609140519051,0.805408841305,1.0
7830,0.608216151511,0.804769961122,1.0
7840,0.607295570083,0.804133376331,1.0
7850,0.606378753135,0.803499075274,1.0
7860,0.605465679191,0.80286704637,1.0
7870,0.604556326934,0.802237278114,1.0
7880,0.603650675198,0.801609759075,1.0
7890,0.602748702973,0.800984477896,1.0
7900,0.601850389397,0.800361423296,1.0
7910,0.600955713762,0.799740584065,1.0
7920,0.600064655507,0.799121949067,1.0
7930,0.59917719422,0.798505507238,1.0
7940,0.598293309634,0.797891247585,1.0
7950,0.59741298163,0.797279159187,1.0
7960,0.596536190229,0.796669231193,1.0
7970,0.595662915599,0.796061452821,1.0
7980,0.594793138046,0.795455813359,1.0
7990,0.593926838018,0.794852302164,1.0
8000,0.593063996102,0.79425090866,1.0
8010,0.592204593022,0.793651622341,1.0
8020,0.59134860964,0.793054432767,1.0
8030,0.590496026953,0.792459329563,1.0
8040,0.589646826091,0.791866302423,1.0
8050,0.588800988319,0.791275341105,1.0
8060,0.587958495033,0.790686435431,1.0
8070,0.587119327761,0.79009957529,1.0
8080,0.586283468161,0.789514750634,1.0
8090,0.585450898017,0.788931951479,1.0
8100,0.584621599243,0.788351167902,1.0
8110,0.58379555388,0.787772390045,1.0
8120,0.582972744094,0.787195608112,1.0
8130,0.582153152173,0.786620812368,1.0
8140,0.581336760531,0.786047993138,1.0
8150,0.580523551705,0.785477140809,1.0
8160,0.579713508351,0.78490824583,1.0
8170,0.578906613246,0.784341298705,1.0
8180,0.578102849287,0.783776290002,1.0
8190,0.577302199488,0.783213210346,1.0
8200,0.576504646982,0.78265205042,1.0
8210,0.575710175017,0.782092800966,1.0
8220,0.574918766956,0.781535452781,1.0
8230,0.574130406278,0.780979996723,1.0
8240,0.573345076575,0.780426423704,1.0
8250,0.572562761549,0.779874724693,1.0
8260,0.571783445017,0.779324890715,1.0
8270,0.571007110905,0.778776912849,1.0
8280,0.570233743248,0.77823078223,1.0
8290,0.569463326192,0.777686490048,1.0
8300,0.568695843988,0.777144027547,1.0
8310,0.567931280996,0.776603386024,1.0
8320,0.567169621682,0.776064556829,1.0
8330,0.566410850617,0.775527531367,1.0
8340,0.565654952475,0.774992301093,1.0
8350,0.564901912037,0.774458857515,1.0
8360,0.564151714183,0.773927192194,1.0
8370,0.563404343896,0.773397296741,1.0
8380,0.562659786262,0.772869162819,1.0
8390,0.561918026465,0.772342782139,1.0
8400,0.561179049789,0.771818146465,1.0
8410,0.560442841616,0.771295247611,1.0
8420,0.559709387427,0.770774077438,1.0
8430,0.5589786728,0.770254627858,1.0
8440,0.558250683407,0.769736890832,1.0
8450,0.557525405018,0.769220858368,1.0
8460,0.556802823496,0.768706522522,1.0
8470,0.5560829248,0.7681938754,1.0
8480,0.55536569498,0.767682909152,1.0
8490,0.554651120178,0.767173615978,1.0
8500,0.55393918663,0.766665988123,1.0
8510,0.553229880662,0.766160017878,1.0
8520,0.552523188689,0.765655697581,1.0
8530,0.551819097216,0.765153019615,1.0
8540,0.551117592839,0.764651976409,1.0
8550,0.550418662238,0.764152560436,1.0
8560,0.549722292184,0.763654764214,1.0
8570,0.549028469532,0.763158580306,1.0
8580,0.548337181226,0.762664001317,1.0
8590,0.547648414291,0.762171019898,1.0
8600,0.546962155841,0.761679628743,1.0
8610,0.546278393072,0.761189820587,1.0
8620,0.545597113262,0.760701588209,1.0
8630,0.544918303774,0.760214924432,1.0
8640,0.544241952052,0.759729822119,1.0
8650,0.54356804562,0.759246274176,1.0
8660,0.542896572085,0.758764273549,1.0
8670,0.542227519133,0.758283813227,1.0
8680,0.54156087453,0.757804886238,1.0
8690,0.540896626119,0.757327485653,1.0
8700,0.540234761823,0.756851604582,1.0
8710,0.539575269643,0.756377236175,1.0
8720,0.538918137655,0.755904373621,1.0
8730,0.538263354013,0.755433010151,1.0
8740,0.537610906946,0.754963139033,1.0
8750,0.536960784758,0.754494753574,1.0
8760,0.53631297583,0.754027847121,1.0
8770,0.535667468613,0.753562413058,1.0
8780,0.535024251635,0.753098444808,1.0
8790,0.534383313496,0.752635935831,1.0
8800,0.533744642867,0.752174879626,1.0
8810,0.533108228491,0.751715269728,1.0
8820,0.532474059185,0.75125709971,1.0
8830,0.531842123834,0.75080036318,1.0
8840,0.531212411393,0.750345053784,1.0
8850,0.530584910888,0.749891165205,1.0
8860,0.529959611414,0.749438691161,1.0
8870,0.529336502134,0.748987625405,1.0
8880,0.528715572279,0.748537961727,1.0
8890,0.528096811148,0.748089693951,1.0
8900,0.527480208107,0.747642815938,1.0
8910,0.526865752588,0.747197321581,1.0
8920,0.526253434088,0.746753204809,1.0
8930,0.525643242173,0.746310459587,1.0
8940,0.525035166471,0.74586907991,1.0
8950,0.524429196674,0.745429059811,1.0
8960,0.523825322541,0.744990393354,1.0
8970,0.523223533893,0.744553074638,1.0
8980,0.522623820612,0.744117097794,1.0
8990,0.522026172647,0.743682456985,1.0
9000,0.521430580004,0.743249146409,1.0
9010,0.520837032756,0.742817160295,1.0
9020,0.520245521033,0.742386492905,1.0
9030,0.519656035028,0.741957138533,1.0
9040,0.519068564993,0.741529091503,1.0
9050,0.518483101241,0.741102346174,1.0
9060,0.517899634144,0.740676896932,1.0
9070,0.517318154132,0.740252738198,1.0
9080,0.516738651695,0.739829864423,1.0
9090,0.51616111738,0.739408270087,1.0
9100,0.515585541793,0.738987949702,1.0
9110,0.515011915594,0.73856889781,1.0
9120,0.514440229505,0.738151108984,1.0
9130,0.5138704743,0.737734577825,1.0
9140,0.51330264081,0.737319298965,1.0
9150,0.512736719924,0.736905267066,1.0
9160,0.512172702582,0.736492476818,1.0
9170,0.511610579782,0.736080922941,1.0
9180,0.511050342575,0.735670600184,1.0
9190,0.510491982067,0.735261503323,1.0
9200,0.509935489416,0.734853627166,1.0
9210,0.509380855835,0.734446966545,1.0
9220,0.508828072587,0.734041516323,1.0
9230,0.508277130991,0.733637271392,1.0
9240,0.507728022415,0.733234226668,1.0
9250,0.50718073828,0.732832377098,1.0
9260,0.506635270059,0.732431717655,1.0
9270,0.506091609274,0.732032243339,1.0
9280,0.505549747499,0.731633949177,1.0
9290,0.505009676357,0.731236830225,1.0
9300,0.504471387522,0.730840881562,1.0
9310,0.503934872717,0.730446098297,1.0
9320,0.503400123714,0.730052475563,1.0
9330,0.502867132333,0.72966000852,1.0
9340,0.502335890444,0.729268692354,1.0
9350,0.501806389963,0.728878522277,1.0
9360,0.501278622856,0.728489493527,1.0
9370,0.500752581135,0.728101601367,1.0
9380,0.500228256859,0.727714841084,1.0
9390,0.499705642134,0.727329207993,1.0
9400,0.499184729111,0.726944697431,1.0
9410,0.49866550999,0.726561304762,1.0
9420,0.498147977014,0.726179025375,1.0
9430,0.497632122472,0.72579785468,1.0
9440,0.497117938699,0.725417788116,1.0
9450,0.496605418073,0.725038821143,1.0
9460,0.496094553018,0.724660949246,1.0
9470,0.495585336002,0.724284167934,1.0
9480,0.495077759536,0.72390847274,1.0
9490,0.494571816175,0.72353385922,1.0
9500,0.494067498516,0.723160322953,1.0
9510,0.493564799201,0.722787859543,1.0
9520,0.493063710912,0.722416464615,1.0
9530,0.492564226376,0.722046133818,1.0
9540,0.49206633836,0.721676862824,1.0
9550,0.491570039673,0.721308647327,1.0
9560,0.491075323166,0.720941483045,1.0
9570,0.49058218173,0.720575365717,1.0
9580,0.490090608299,0.720210291104,1.0
9590,0.489600595845,0.71984625499,1.0
9600,0.489112137382,0.719483253181,1.0
9610,0.488625225962,0.719121281504,1.0
9620,0.48813985468,0.718760335809,1.0
9630,0.487656016667,0.718400411965,1.0
9640,0.487173705094,0.718041505866,1.0
9650,0.486692913173,0.717683613424,1.0
9660,0.486213634151,0.717326730574,1.0
9670,0.485735861318,0.716970853272,1.0
9680,0.485259587997,0.716615977493,1.0
9690,0.484784807552,0.716262099236,1.0
9700,0.484311513383,0.715909214517,1.0
9710,0.48383969893,0.715557319376,1.0
9720,0.483369357667,0.71520640987,1.0
9730,0.482900483105,0.714856482078,1.0
9740,0.482433068793,0.714507532099,1.0
9750,0.481967108316,0.714159556052,1.0
9760,0.481502595295,0.713812550076,1.0
9770,0.481039523385,0.713466510328,1.0
9780,0.48057788628,0.713121432988,1.0
9790,0.480117677706,0.712777314252,1.0
9800,0.479658891425,0.712434150338,1.0
9810,0.479201521235,0.712091937481,1.0
9820,0.478745560968,0.711750671936,1.0
9830,0.47829100449,0.711410349978,1.0
9840,0.477837845701,0.711070967899,1.0
9850,0.477386078536,0.710732522012,1.0
9860,0.476935696961,0.710395008647,1.0
9870,0.47648669498,0.710058424152,1.0
9880,0.476039066625,0.709722764896,1.0
9890,0.475592805964,0.709388027263,1.0
9900,0.475147907098,0.709054207658,1.0
9910,0.47470436416,0.708721302503,1.0
9920,0.474262171314,0.708389308237,1.0
9930,0.473821322759,0.708058221319,1.0
9940,0.473381812722,0.707728038223,1.0
9950,0.472943635465,0.707398755444,1.0
9960,0.472506785281,0.70707036949,1.0
9970,0.472071256492,0.706742876892,1.0
9980,0.471637043454,0.706416274193,1.0
9990,0.471204140552,0.706090557957,1.0
10000,0.470772542201,0.705765724763,1.0
10010,0.47034224285,0.705441771209,1.0
10020,0.469913236974,0.705118693906,1.0
10030,0.469485519081,0.704796489487,1.0
10040,0.469059083706,0.704475154598,1.0
10050,0.468633925418,0.704154685903,1.0
10060,0.468210038811,0.703835080082,1.0
10070,0.46778741851,0.703516333832,1.0
10080,0.46736605917,0.703198443864,1.0
10090,0.466945955474,0.702881406909,1.0
10100,0.466527102133,0.702565219712,1.0
10110,0.466109493888,0.702249879034,1.0
10120,0.465693125507,0.701935381651,1.0
10130,0.465277991787,0.701621724357,1.0
10140,0.464864087553,0.70130890396,1.0
10150,0.464451407657,0.700996917285,1.0
10160,0.464039946979,0.70068576117,1.0
10170,0.463629700426,0.700375432472,1.0
10180,0.463220662934,0.700065928061,1.0
10190,0.462812829462,0.699757244823,1.0
10200,0.462406195002,0.699449379657,1.0
10210,0.462000754566,0.699142329482,1.0
10220,0.461596503198,0.698836091226,1.0
10230,0.461193435965,0.698530661837,1.0
10240,0.460791547962,0.698226038274,1.0
10250,0.460390834308,0.697922217514,1.0
10260,0.459991290151,0.697619196546,1.0
10270,0.459592910662,0.697316972375,1.0
10280,0.459195691038,0.697015542019,1.0
10290,0.458799626502,0.696714902513,1.0
10300,0.458404712302,0.696415050903,1.0
10310,0.458010943711,0.696115984252,1.0
10320,0.457618316028,0.695817699635,1.0
10330,0.457226824573,0.695520194142,1.0
10340,0.456836464695,0.695223464878,1.0
10350,0.456447231765,0.694927508961,1.0
10360,0.456059121178,0.694632323521,1.0
10370,0.455672128355,0.694337905704,1.0
10380,0.45528624874,0.694044252669,1.0
10390,0.454901477799,0.693751361589,1.0
10400,0.454517811024,0.693459229649,1.0
10410,0.454135243931,0.69316785405,1.0
10420,0.453753772055,0.692877232002,1.0
10430,0.45337339096,0.692587360734,1.0
10440,0.452994096229,0.692298237482,1.0
10450,0.452615883469,0.692009859501,1.0
10460,0.45223874831,0.691722224054,1.0
10470,0.451862686405,0.69143532842,1.0
10480,0.451487693429,0.69114916989,1.0
10490,0.451113765079,0.690863745767,1.0
10500,0.450740897074,0.690579053368,1.0
10510,0.450369085156,0.690295090023,1.0
10520,0.449998325088,0.690011853072,1.0
10530,0.449628612656,0.689729339869,1.0
10540,0.449259943667,0.689447547783,1.0
10550,0.448892313948,0.68916647419,1.0
10560,0.44852571935,0.688886116483,1.0
10570,0.448160155743,0.688606472065,1.0
10580,0.44779561902,0.688327538351,1.0
10590,0.447432105093,0.688049312769,1.0
10600,0.447069609897,0.687771792758,1.0
10610,0.446708129385,0.68749497577,1.0
10620,0.446347659534,0.687218859269,1.0
10630,0.445988196339,0.68694344073,1.0
10640,0.445629735816,0.686668717638,1.0
10650,0.445272274,0.686394687494,1.0
10660,0.444915806949,0.686121347807,1.0
10670,0.444560330739,0.685848696099,1.0
10680,0.444205841464,0.685576729903,1.0
10690,0.443852335242,0.685305446764,1.0
10700,0.443499808208,0.685034844237,1.0
10710,0.443148256516,0.68476491989,1.0
10720,0.442797676341,0.684495671301,1.0
10730,0.442448063876,0.684227096059,1.0
10740,0.442099415334,0.683959191765,1.0
10750,0.441751726945,0.683691956032,1.0
10760,0.441404994962,0.68342538648,1.0
10770,0.441059215652,0.683159480745,1.0
10780,0.440714385303,0.68289423647,1.0
10790,0.440370500223,0.68262965131,1.0
10800,0.440027556736,0.682365722931,1.0
10810,0.439685551184,0.682102449009,1.0
10820,0.439344479931,0.681839827232,1.0
10830,0.439004339354,0.681577855297,1.0
10840,0.438665125851,0.681316530913,1.0
10850,0.438326835838,0.681055851797,1.0
10860,0.437989465748,0.680795815678,1.0
10870,0.437653012031,0.680536420297,1.0
10880,0.437317471156,0.680277663401,1.0
10890,0.436982839609,0.680019542752,1.0
10900,0.436649113892,0.679762056117,1.0
10910,0.436316290527,0.679505201278,1.0
10920,0.43598436605,0.679248976024,1.0
10930,0.435653337017,0.678993378155,1.0
10940,0.435323199998,0.678738405481,1.0
10950,0.434993951583,0.678484055821,1.0
10960,0.434665588376,0.678230327004,1.0
10970,0.434338106998,0.67797721687,1.0
10980,0.434011504089,0.677724723267,1.0
10990,0.433685776302,0.677472844055,1.0
11000,0.433360920309,0.6772215771,1.0
11010,0.433036932798,0.676970920281,1.0
11020,0.43271381047,0.676720871484,1.0
11030,0.432391550047,0.676471428607,1.0
11040,0.432070148263,0.676222589555,1.0
11050,0.43174960187,0.675974352243,1.0
11060,0.431429907635,0.675726714595,1.0
11070,0.43111106234,0.675479674547,1.0
11080,0.430793062784,0.675233230039,1.0
11090,0.43047590578,0.674987379025,1.0
11100,0.430159588159,0.674742119466,1.0
11110,0.429844106763,0.674497449331,1.0
11120,0.429529458454,0.674253366601,1.0
11130,0.429215640106,0.674009869262,1.0
11140,0.428902648608,0.673766955312,1.0
11150,0.428590480867,0.673524622757,1.0
11160,0.428279133801,0.67328286961,1.0
11170,0.427968604345,0.673041693897,1.0
11180,0.427658889448,0.672801093648,1.0
11190,0.427349986074,0.672561066904,1.0
11200,0.427041891202,0.672321611715,1.0
11210,0.426734601824,0.672082726139,1.0
11220,0.426428114947,0.671844408241,1.0
11230,0.426122427593,0.671606656096,1.0
11240,0.425817536798,0.671369467788,1.0
11250,0.425513439611,0.671132841409,1.0
11260,0.425210133095,0.670896775058,1.0
11270,0.424907614329,0.670661266843,1.0
11280,0.424605880404,0.670426314881,1.0
11290,0.424304928426,0.670191917297,1.0
11300,0.424004755513,0.669958072223,1.0
11310,0.423705358799,0.6697247778,1.0
11320,0.423406735428,0.669492032178,1.0
